#,title,videoUrl,videoId,publishedAt,position
142,noc19-cs33 Lecture 3-Hadoop Stack For Big Data,https://www.youtube.com/watch?v=YAzzGal41hA&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=142,YAzzGal41hA,2019-01-24T10:32:20Z,141
143,noc19-cs33 Lec 04-Hadoop Distributed File System (HDFS),https://www.youtube.com/watch?v=0QIv4kk18Kg&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=143,0QIv4kk18Kg,2019-03-01T07:58:33Z,142
144,noc19-cs33 Lec 05-Hadoop MapReduce 1.0,https://www.youtube.com/watch?v=tcVXPf5TIYo&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=144,tcVXPf5TIYo,2019-03-01T07:58:34Z,143
145,noc19-cs33 Lec 06-Hadoop MapReduce 2.0 (Part-I),https://www.youtube.com/watch?v=E2ZNFAJdGwI&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=145,E2ZNFAJdGwI,2019-03-01T07:58:33Z,144
146,noc19-cs33 Lec 07-Hadoop MapReduce 2.0 (Part-II),https://www.youtube.com/watch?v=WfEbt4mtSws&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=146,WfEbt4mtSws,2019-03-01T07:58:34Z,145
147,noc19-cs33 Lec 08-MapReduce Examples,https://www.youtube.com/watch?v=lx6VTwPTOrs&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=147,lx6VTwPTOrs,2019-03-01T07:58:34Z,146
148,noc19-cs33 Lec 09-Parallel Programming with Spark,https://www.youtube.com/watch?v=htpGJ3AMFT0&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=148,htpGJ3AMFT0,2019-03-05T11:03:35Z,147
149,noc19-cs33 Lec 10-Introduction to Spark,https://www.youtube.com/watch?v=-5yf4vCUsbQ&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=149,-5yf4vCUsbQ,2019-03-05T11:03:35Z,148
150,noc19-cs33 Lec 11-Spark Built-in Libraries,https://www.youtube.com/watch?v=m28hBKGtH_I&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=150,m28hBKGtH_I,2019-03-05T11:03:35Z,149
151,noc19-cs33 Lec 12-Design of Key-Value Stores,https://www.youtube.com/watch?v=G7t-UKWZPr0&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=151,G7t-UKWZPr0,2019-03-05T11:03:36Z,150
152,noc19-cs33 Lec 13  Data Placement Strategies,https://www.youtube.com/watch?v=y7lbw8z_Wg4&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=152,y7lbw8z_Wg4,2019-03-14T07:19:16Z,151
153,noc19-cs33 Lec 14  CAP Theorem,https://www.youtube.com/watch?v=F4CzPATviaE&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=153,F4CzPATviaE,2019-03-14T07:19:15Z,152
154,noc19-cs33 Lec 15  Consistency Solutions,https://www.youtube.com/watch?v=N5lfL6J69AI&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=154,N5lfL6J69AI,2019-03-14T07:19:17Z,153
155,noc19-cs33 Lec 16 Design of Zookeeper,https://www.youtube.com/watch?v=LUny5zzTNAI&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=155,LUny5zzTNAI,2019-03-14T07:19:17Z,154
156,noc19-cs33 Lec 17 CQL (Cassandra Query Language),https://www.youtube.com/watch?v=cOfB_3ClU58&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=156,cOfB_3ClU58,2019-03-14T07:19:16Z,155
157,noc19-cs33 Lec 18 Design of HBase,https://www.youtube.com/watch?v=eISjVx9CRJA&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=157,eISjVx9CRJA,2019-03-15T06:14:59Z,156
158,noc19-cs33 Lec 19  Spark Streaming and Sliding Window Analytics (Part-I),https://www.youtube.com/watch?v=m7ctkTnTujs&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=158,m7ctkTnTujs,2019-03-15T06:14:59Z,157
159,noc19-cs33 Lec 20 Spark Streaming and Sliding Window Analytics (Part-II),https://www.youtube.com/watch?v=56H3iE1RzB4&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=159,56H3iE1RzB4,2019-03-15T06:14:59Z,158
160,noc19-cs33 Lec 21  Sliding Window Analytics,https://www.youtube.com/watch?v=NSMmKUxaZgY&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=160,NSMmKUxaZgY,2019-03-15T06:14:59Z,159
161,noc19-cs33 Lec 22 Introduction to Kafka,https://www.youtube.com/watch?v=BkTR4DIzKVg&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=161,BkTR4DIzKVg,2019-03-15T06:14:59Z,160
162,noc19-cs33 Lec 23  Big Data Machine Learning (Part-I),https://www.youtube.com/watch?v=XOuv_r_T7Iw&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=162,XOuv_r_T7Iw,2019-03-15T06:14:59Z,161
163,noc19-cs33 Lec 24  Big Data Machine Learning (Part-II),https://www.youtube.com/watch?v=1bIlt9UaPFE&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=163,1bIlt9UaPFE,2019-03-15T06:14:59Z,162
164,noc19-cs33 Lec 25   Machine Learning Algorithm K-means using Map Reduce for Big Data Analytics,https://www.youtube.com/watch?v=MeFjoR7WI-I&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=164,MeFjoR7WI-I,2019-03-15T06:14:59Z,163
165,noc19-cs33 Lec 26  Parallel K-means using Map Reduce on Big Data Cluster Analysis,https://www.youtube.com/watch?v=-ok7BBx_D2Y&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=165,-ok7BBx_D2Y,2019-03-15T06:14:59Z,164
166,noc19-cs33 Lec 27   Decision Trees for Big Data Analytics,https://www.youtube.com/watch?v=96xSvhK3J00&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=166,96xSvhK3J00,2019-03-15T06:14:58Z,165
167,noc19-cs33 Lec 28  Big Data Predictive Analytics (Part-I),https://www.youtube.com/watch?v=zHENiOM6aAs&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=167,zHENiOM6aAs,2019-03-15T06:14:59Z,166
168,noc19-cs33 Lec 29  Big Data Predictive Analytics (Part-II),https://www.youtube.com/watch?v=kNc4PID_6KE&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=168,kNc4PID_6KE,2019-03-15T06:14:59Z,167
169,noc19-cs33 Lec 30 Parameter Servers,https://www.youtube.com/watch?v=KARdH4uEsUI&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=169,KARdH4uEsUI,2019-03-15T06:14:59Z,168
170,noc19-cs33 Lec 31 PageRank Algorithm in Big Data,https://www.youtube.com/watch?v=k3KryL5XJaA&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=170,k3KryL5XJaA,2019-03-15T06:14:59Z,169
171,noc19-cs33 Lec 32  Spark GraphX & Graph Analytics (Part-I),https://www.youtube.com/watch?v=DmFc0zFTMF4&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=171,DmFc0zFTMF4,2019-03-15T06:14:59Z,170
172,noc19-cs33 Lec 33 Spark GraphX & Graph Analytics (Part-II),https://www.youtube.com/watch?v=su2iFs4GvYo&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=172,su2iFs4GvYo,2019-03-15T06:14:58Z,171
173,noc19-cs33 Lec 34 Case Study: Flight Data Analysis using Spark GraphX,https://www.youtube.com/watch?v=TsdDmKa0kfU&list=PL0zUXo6SWohzMAJnC1OkwA8hQEoTYp043&index=173,TsdDmKa0kfU,2019-03-15T06:14:59Z,172
